customerid,product_cluster_diversity,primary_product_cluster,total_quantity,product_cluster_entropy
17769,9,2,1146,1.8816677476113894
17770,7,4,377,1.8270341572347193
17771,6,4,110,1.5768984675302027
17774,11,2,540,2.1198327959165573
17775,2,11,72,0.6365141680948128
17777,9,11,167,1.7908906401501885
17779,7,11,290,1.8422914684413472
17781,5,4,34,1.4241299168467734
17783,7,2,54,1.808373171094361
17786,7,12,54,1.8083381426731457
17787,8,12,964,1.880850535834301
17788,3,1,3,1.0986122883681095
17789,4,1,74,1.1163670748893366
17790,10,11,669,1.5848155252409786
17795,5,4,310,1.309589938756394
17796,9,1,158,1.8043766557454428
17797,8,4,290,1.916522994671015
17799,10,2,1491,2.0006114401737145
17800,6,9,470,1.5334654147536915
17802,7,2,440,1.689275321506009
17809,7,4,801,1.6405207189561213
17811,11,1,2668,1.9150301650212151
17812,6,2,127,1.7533196509075264
17816,5,9,22,1.4681399385162086
17817,8,9,26,1.925121189990818
17819,6,1,999,1.0723743420186995
17827,11,4,977,2.132769355827904
17828,9,7,491,1.924611307874331
17829,6,12,532,1.460218909699614
17830,5,7,71,1.299741799042741
17837,9,4,115,1.990802072195522
17838,6,2,1094,1.4125606687928454
17841,13,9,13444,2.105889380052319
17843,8,4,113,1.9073551559875916
17844,2,2,52,0.5004024233381879
17848,8,1,402,1.825034544236925
17849,6,4,188,1.75622305721488
17850,7,1,2090,1.6876408774980018
17854,7,11,93,1.506883348164113
17855,4,4,197,0.9160681366152875
17856,5,2,561,1.4681399385162086
17857,5,4,7662,1.2499180695635839
17858,9,3,2418,1.7967253159291787
17859,7,4,102,1.6084296641802864
17860,8,7,97,1.8846642809525802
17861,9,4,1104,1.7267477760342393
17862,5,2,148,1.3114313369732373
17863,7,4,1714,1.381617423857429
17864,6,4,371,1.0807140228059051
17865,9,12,3743,1.7433940700013844
17866,5,1,173,1.504788283181191
17867,3,7,415,0.9433483920290392
17869,10,9,113,1.9245206355383744
17870,7,4,519,1.5068675901645456
17871,4,1,198,1.3517839938896459
17873,5,12,951,0.9578901476876815
17874,7,9,249,1.646153826104897
17877,4,4,100,1.254041901333449
17879,7,8,73,1.9061547458398496
17880,5,4,314,1.085696806149366
17881,4,2,32,1.2554823247787537
17883,8,1,50,1.9298490947258455
17884,8,4,560,1.7730925817418073
17886,7,2,220,1.6071521367499628
17887,5,4,30,1.5571130975576457
17888,6,4,191,1.3406753010645702
17889,6,9,77,1.6865700300609467
17890,9,7,416,1.8939320840393834
17891,5,4,406,0.7409158741579998
17892,7,4,75,1.7806800250667318
17893,4,4,162,1.1407201960134568
17894,9,4,427,1.8671988366383707
17897,10,4,219,2.0354754833663646
17898,8,4,124,1.7480673477460895
17899,7,4,170,1.6647789690194479
17900,2,9,1,0.3046360971492381
17905,7,1,281,1.7940996350672187
17906,6,1,26,1.583258458820477
17908,9,9,176,1.9182046113959994
17912,7,2,184,1.7466522175042103
17913,6,1,110,1.606326331511142
17917,8,4,138,1.728856905127674
17920,10,4,1680,1.9994280420551394
17921,11,9,351,2.096687697068269
17923,1,9,50,-1.000000082690371e-10
17924,2,0,99,0.410116318088409
17925,1,3,72,-1.000000082690371e-10
17926,6,9,313,1.5464074123922553
17928,5,4,50,1.2740230619414665
17929,1,4,92,-1.000000082690371e-10
17930,5,2,569,1.3209711035904648
17931,8,2,255,1.7883953603363025
17932,9,2,633,1.9925606950628185
17935,5,9,83,1.2940216465998495
17937,5,4,1512,1.2518062980697986
17939,6,1,46,1.6731183620432508
17940,1,4,8719,-1.000000082690371e-10
17941,1,4,252,-1.000000082690371e-10
17946,6,0,75,1.5657306523961334
17948,1,2,144,-1.000000082690371e-10
17949,6,1,22033,1.0902508048100013
17950,8,4,163,1.5436036620760258
17951,5,7,214,1.4184836614456566
17954,7,9,1925,1.5651972383750792
17955,7,9,273,1.5136635040822233
17956,1,2,1,-1.000000082690371e-10
17958,5,7,88,1.464816384390813
17960,6,4,43,1.5146006420254294
17961,10,2,494,2.0408893619717348
17962,7,11,131,1.5935707055828332
17964,9,4,222,1.7559146169114423
17965,11,4,1487,2.11788275938019
17966,6,4,1774,1.0923850083379105
17967,7,4,77,1.5219552048754206
17968,9,4,172,1.8946539619068474
17969,5,7,166,1.320888342649322
17970,7,7,522,1.682641985226967
17972,6,1,37,1.5459758777574066
17974,7,9,87,1.7524236745648438
17975,12,4,1451,2.0656819508839575
17976,9,1,96,2.0158358355845603
17978,4,7,511,1.1569876439452742
17979,9,2,279,1.8746955406012165
17980,7,7,704,1.5377095268095908
17984,8,4,103,1.5814900449836227
17987,5,4,261,1.4180693647516904
17988,9,2,26,1.9102056545523325
17990,7,1,481,1.5415531981920132
17991,3,1,25,0.9502705389332347
17994,7,2,490,1.6734258129026205
17995,2,2,133,0.6931471803599453
17997,10,2,2046,2.042400696258473
17999,5,7,96,1.567980012571435
18004,9,4,84,1.5947963235621663
18008,3,4,1537,0.8058378114245406
18009,9,0,130,2.0022550711313407
18010,6,2,63,1.6499886805375825
18011,5,9,81,1.462919527693345
18013,5,4,285,1.4231413096573684
18016,9,2,217,1.98513619027753
18017,1,9,200,-1.000000082690371e-10
18018,7,11,58,1.661729118036365
18024,7,0,148,1.8078047117115332
18027,4,1,79,1.2406842915533958
18032,2,9,42,0.6730116668092565
18036,7,9,163,1.7197185582806147
18037,5,4,20,1.4391741149213275
18040,4,2,96,1.286057336474379
18041,11,4,2758,1.8380027824712628
18043,10,4,252,1.7609719570560918
18044,8,4,674,1.6854014465845868
18048,3,7,139,0.9743147525693494
18050,2,2,40,0.6730116668092565
18055,10,1,1385,2.1466053811583072
18056,7,0,247,1.8442381494341973
18061,7,4,901,1.5656544955812381
18062,4,4,418,1.2541852367545014
18064,3,9,604,0.6001660728596456
18065,10,2,674,2.0377405355301375
18068,1,1,6,-1.000000082690371e-10
18069,11,7,667,2.0687342257992833
18071,7,11,296,1.7017001148946924
18072,6,3,46,1.5313590373226136
18073,6,7,4770,1.2435413124808892
18074,6,7,190,1.6313454202085969
18075,10,7,1127,1.9487574688334277
18077,9,4,1400,1.7126710680820856
18078,10,9,145,2.1274155926160576
18079,7,4,5987,1.1617028331999972
18080,1,4,330,-1.000000082690371e-10
18081,2,1,55,0.32508297319144824
18085,5,1,291,1.002526144228063
18086,4,0,106,1.3517839938896459
18087,2,11,3535,0.5623351444188083
18092,3,1,3280,0.6546475024594394
18093,5,1,1465,1.5649075033261943
18094,7,12,2346,1.6245754058308535
18095,6,2,443,1.5768984675302027
18097,9,2,1466,1.7250183394209497
18099,5,2,153,1.3923212542574293
18101,6,3,25,1.5247073924301437
18102,6,4,31635,1.6941138681611734
18106,8,1,158,1.885422149929126
18108,6,7,94,1.5657306523961334
18109,9,2,3380,1.8236253652551209
18112,3,1,122,0.7029189304735104
18113,1,7,144,-1.000000082690371e-10
18114,5,2,56,1.4127537328485957
18116,11,2,720,2.0549290624655225
18118,10,2,2611,1.9074202274917875
18119,9,9,124,1.7407005388250796
18120,6,1,31,1.6110656757229678
18121,7,1,500,1.8238733152854376
18122,8,4,73,1.9315077752464838
18125,9,2,764,2.0091627731072084
18127,3,7,34,0.8486855574264172
18129,5,1,48,1.4377014431429413
18133,2,1,0,0.6931471803599453
18135,3,11,90,0.887694275499104
18136,7,1,301,1.710451546189172
18138,4,9,38,1.0735428460085232
18142,4,0,1289,1.2968441291132071
18143,7,9,679,1.4887355780155673
18144,8,2,1100,1.7509673358851034
18145,7,9,1037,1.6181462848663568
18146,4,2,159,1.0335620538068175
18147,3,9,80,1.0397207705399178
18149,4,9,290,1.2454410533617744
18150,4,0,236,1.2244913543855749
18151,7,2,367,1.744539183609717
18155,3,1,200,1.074721224816281
18156,6,1,75,1.555577989246348
18159,6,5,139,1.5212592233226105
18160,5,7,153,1.5432335245170632
18161,7,4,474,1.6767991061493217
18165,5,4,254,1.4708084758221114
18167,3,1,142,0.9701157836869381
18168,9,2,628,1.7345252492580956
18170,6,2,307,1.6762349385347304
18171,7,4,327,1.7161950956707115
18172,9,1,2794,2.008935026173439
18173,8,12,1280,1.8783516682713381
18176,7,11,297,1.768001295617787
18177,4,9,703,0.5908317828800844
18178,7,4,1107,1.7930190109169466
18179,9,9,764,1.9003678940731867
18180,7,4,629,1.3925776319913505
18183,8,9,410,1.7419237131113543
18185,5,2,189,1.04354790660119
18188,5,1,164,1.56502656415832
18189,9,2,396,1.7819651512457333
18190,6,7,159,1.6489915876944805
18191,3,7,176,0.9743147525693494
18193,7,2,120,1.7540041270179667
18196,11,11,479,2.2459406718980284
18198,10,7,3929,1.9742310743213138
18200,8,2,124,1.7882250418804457
18202,9,1,683,1.8833270397910031
18203,7,4,43,1.7673779338300193
18204,11,4,969,1.924154911514981
18210,2,7,86,0.6365141680948128
18211,6,7,188,1.5118965579343877
18212,8,2,103,1.8840295825455553
18213,6,7,238,1.6304325820288885
18218,4,9,616,1.2963884725617139
18219,10,7,634,2.0965592783643174
18220,1,2,422,-1.000000082690371e-10
18221,8,9,463,1.949966693877072
18222,8,2,347,1.9468389984053855
18223,10,2,1999,2.020490977042813
18224,3,9,75,1.0361987845192837
18225,9,9,1862,1.924224777467444
18226,10,9,3435,1.6391474479866683
18227,3,2,21,0.9502705389332347
18229,8,9,2096,1.583893959083996
18230,7,12,1150,1.322114070366
18231,12,12,842,2.277425273844846
18232,9,2,285,2.0749380133724875
18233,1,2,4,-1.000000082690371e-10
18235,5,2,738,1.4196193166896813
18236,6,2,460,1.5336261368364754
18237,8,3,552,1.4424257234185798
18239,8,7,907,1.9134517877595605
18241,8,2,755,1.800883641964867
18242,7,1,432,1.8091178633134248
18245,10,4,1404,1.9324191355782683
18246,2,7,130,0.6365141680948128
18248,7,2,525,1.6735488433222696
18250,6,2,198,1.446997863592273
18252,2,9,18,0.6365141680948128
18257,10,9,883,1.7924129066109453
18259,2,1,140,0.5623351444188083
18260,8,4,1599,1.9254629371772045
18261,4,0,105,1.245016888852439
18262,4,2,192,1.277034259066139
18263,8,4,1048,1.544254805505234
18265,4,1,234,1.0680402620627634
18268,1,2,0,-1.000000082690371e-10
18269,5,9,74,1.5229550670313183
18270,5,1,37,1.5498260453782016
18272,8,2,1689,1.3267684853439754
18273,1,9,60,-1.000000082690371e-10
18280,7,2,45,1.8866967839580782
18281,3,4,74,0.936888307239016
18282,3,1,72,0.936888307239016
18283,11,9,843,1.5684591238122778
18287,5,9,500,1.5392381280526801
