customerid,total_purchase,count_orders,tot_items,first_purchase_date,last_purchase_date,num_unique_products,avg_order_val,avg_items_per_order,product_diversity_ratio,max_order_val,min_order_val,std_order_val,days_since_last_purchase,days_since_first_purchase,purchase_span,avg_days_between_orders,total_cancellation_count,total_cancellation_amnt,total_cancelled_qty,last_cancel_date,days_since_last_cancellation,cancellation_rate,order_completion_rate,return_purchase_ratio,per_day_purchase_amnt,activity_gap,churn,high_value_customer,high_future_cancellation
12494,868.86,5,364,2010-12-09 11:31:00,2011-07-01 12:17:00,42,173.772,72.8,0.11538461538461539,403.09000000000003,4.949999999999999,158.75818016719643,70,274,204,51.0,5.0,48.95,12.0,2011-07-05 15:50:00,65.0,0.5,0.5,0.03296703296703297,3.171021897810219,0,0,0,0
12500,1773.8400000000001,6,1270,2011-01-10 09:48:00,2011-08-25 12:50:00,20,295.64000000000004,211.66666666666666,0.015748031496062992,378.0,185.64000000000001,80.60532885609983,15,242,227,45.4,0.0,0.0,0.0,,242.0,0.0,1.0,0.0,7.329917355371902,0,0,1,0
12501,2169.39,1,1783,2011-01-07 12:28:00,2011-01-07 12:28:00,149,2169.39,1783.0,0.08356702187324734,2169.39,2169.39,0.0,245,245,0,0.0,1.0,79.71000000000001,61.0,2011-01-28 13:54:00,223.0,0.5,0.5,0.034212002243409985,8.85465306122449,0,1,0,0
12502,3723.87,5,820,2011-02-03 10:41:00,2011-09-05 11:52:00,102,744.774,164.0,0.12439024390243902,1092.35,522.6,218.02465830726575,4,218,214,53.5,0.0,0.0,0.0,,218.0,0.0,1.0,0.0,17.08197247706422,0,1,0,0
12506,73.5,1,23,2011-04-21 08:54:00,2011-04-21 08:54:00,23,73.5,23.0,1.0,73.5,73.5,0.0,141,141,0,0.0,0.0,0.0,0.0,,141.0,0.0,1.0,0.0,0.5212765957446809,0,1,0,0
12507,1304.81,3,894,2011-02-14 09:24:00,2011-07-28 17:09:00,19,434.93666666666667,298.0,0.021252796420581657,811.9,46.75,382.69844921730913,42,207,164,82.0,1.0,46.75,11.0,2011-07-07 10:17:00,64.0,0.25,0.75,0.012304250559284116,6.303429951690821,0,1,0,0
12509,176.5,1,55,2011-02-28 14:45:00,2011-02-28 14:45:00,7,176.5,55.0,0.12727272727272726,176.5,176.5,0.0,192,192,0,0.0,0.0,0.0,0.0,,192.0,0.0,1.0,0.0,0.9192708333333334,0,1,0,0
12510,982.5699999999999,2,353,2011-01-18 14:04:00,2011-07-20 10:15:00,29,491.28499999999997,176.5,0.0821529745042493,681.05,301.52,268.3682366637304,51,233,182,182.0,0.0,0.0,0.0,,233.0,0.0,1.0,0.0,4.217038626609442,0,1,0,0
12513,612.29,1,462,2011-08-19 10:51:00,2011-08-19 10:51:00,35,612.29,462.0,0.07575757575757576,612.29,612.29,0.0,21,21,0,0.0,0.0,0.0,0.0,,21.0,0.0,1.0,0.0,29.156666666666666,0,1,0,1
12514,1017.68,1,440,2011-03-17 16:38:00,2011-03-17 16:38:00,51,1017.68,440.0,0.1159090909090909,1017.68,1017.68,0.0,175,175,0,0.0,0.0,0.0,0.0,,175.0,0.0,1.0,0.0,5.815314285714285,0,1,0,0
12515,383.7,1,131,2010-12-21 15:43:00,2010-12-21 15:43:00,16,383.7,131.0,0.12213740458015267,383.7,383.7,0.0,261,261,0,0.0,0.0,0.0,0.0,,261.0,0.0,1.0,0.0,1.4701149425287356,0,1,0,0
12516,583.2,1,345,2011-06-12 11:37:00,2011-06-12 11:37:00,13,583.2,345.0,0.03768115942028986,583.2,583.2,0.0,89,89,0,0.0,0.0,0.0,0.0,,89.0,0.0,1.0,0.0,6.5528089887640455,0,0,0,0
12517,1521.45,2,834,2011-06-02 15:13:00,2011-08-05 15:02:00,173,760.725,417.0,0.20743405275779375,771.75,749.7,15.59170452516334,34,98,63,63.0,0.0,0.0,0.0,,98.0,0.0,1.0,0.0,15.525,0,0,0,0
12518,324.83,1,187,2011-08-21 13:18:00,2011-08-21 13:18:00,18,324.83,187.0,0.0962566844919786,324.83,324.83,0.0,18,18,0,0.0,0.0,0.0,0.0,,18.0,0.0,1.0,0.0,18.04611111111111,0,0,1,0
12520,2045.85,4,1099,2011-03-11 11:35:00,2011-07-20 14:38:00,104,511.4625,274.75,0.09463148316651501,987.42,246.54,329.4619636493213,50,182,131,43.666666666666664,1.0,51.75,9.0,2011-03-17 18:13:00,175.0,0.2,0.8,0.00818926296633303,11.240934065934065,0,0,0,0
12521,599.68,1,309,2011-07-20 10:51:00,2011-07-20 10:51:00,38,599.68,309.0,0.12297734627831715,599.68,599.68,0.0,51,51,0,0.0,0.0,0.0,0.0,,51.0,0.0,1.0,0.0,11.758431372549019,0,1,0,0
12523,1017.75,7,560,2011-01-12 09:43:00,2011-08-24 10:13:00,49,145.39285714285714,80.0,0.0875,204.75,102.95,36.70913905931587,16,240,224,37.333333333333336,0.0,0.0,0.0,,240.0,0.0,1.0,0.0,4.240625,0,0,0,0
12524,3122.48,6,2290,2011-01-10 10:35:00,2011-06-30 15:30:00,92,520.4133333333333,381.6666666666667,0.04017467248908297,1094.33,289.1,294.18321826145467,70,242,171,34.2,0.0,0.0,0.0,,242.0,0.0,1.0,0.0,12.902809917355372,1,0,1,0
12526,520.3,1,318,2011-09-06 14:19:00,2011-09-06 14:19:00,29,520.3,318.0,0.09119496855345911,520.3,520.3,0.0,2,2,0,0.0,0.0,0.0,0.0,,2.0,0.0,1.0,0.0,260.15,0,0,0,0
12527,284.92,2,221,2011-01-18 12:05:00,2011-02-18 09:41:00,15,142.46,110.5,0.06787330316742081,152.4,132.52,14.057282809988562,203,234,30,30.0,0.0,0.0,0.0,,234.0,0.0,1.0,0.0,1.2176068376068376,1,0,0,0
12528,1287.37,4,503,2011-01-31 09:05:00,2011-08-17 12:30:00,46,321.8425,125.75,0.09145129224652088,493.53000000000003,234.0,116.49649876713036,23,221,198,66.0,2.0,11.2,6.0,2011-08-19 10:37:00,21.0,0.3333333333333333,0.6666666666666666,0.011928429423459244,5.825203619909502,0,0,0,0
12530,1221.65,3,600,2011-01-07 10:04:00,2011-08-08 10:59:00,39,407.2166666666667,200.0,0.065,417.6,387.40000000000003,17.168308982929375,32,245,213,106.5,1.0,38.650000000000006,13.0,2011-08-23 10:38:00,17.0,0.25,0.75,0.021666666666666667,4.986326530612245,0,0,0,0
12534,1089.18,1,651,2011-08-01 10:26:00,2011-08-01 10:26:00,63,1089.18,651.0,0.0967741935483871,1089.18,1089.18,0.0,39,39,0,0.0,0.0,0.0,0.0,,39.0,0.0,1.0,0.0,27.927692307692308,0,1,0,0
12535,716.35,2,219,2011-06-06 12:47:00,2011-09-09 08:48:00,28,358.175,109.5,0.1278538812785388,371.45,344.9,18.773685040502826,0,95,94,94.0,0.0,0.0,0.0,,95.0,0.0,1.0,0.0,7.5405263157894735,0,1,0,0
12539,4517.69,3,1621,2011-01-10 09:11:00,2011-03-22 16:00:00,125,1505.8966666666665,540.3333333333334,0.07711289327575571,1715.85,1085.99,363.6498405517776,170,242,71,35.5,1.0,1715.85,1.0,2011-01-27 12:09:00,225.0,0.25,0.75,0.0006169031462060457,18.668140495867767,1,0,0,0
12540,9246.86,11,4433,2010-12-13 09:39:00,2011-09-08 13:38:00,207,840.6236363636364,403.0,0.04669524024362734,1380.11,288.98,439.7163332029577,0,270,269,26.9,1.0,65.69999999999999,6.0,2011-01-20 11:53:00,232.0,0.08333333333333333,0.9166666666666666,0.0013534852244529664,34.24762962962963,0,0,1,0
12541,536.14,2,419,2011-03-04 09:32:00,2011-06-19 15:59:00,27,268.07,209.5,0.06443914081145585,312.4,223.74,62.69208721999928,81,189,107,107.0,0.0,0.0,0.0,,189.0,0.0,1.0,0.0,2.8367195767195765,0,0,0,0
12545,628.15,1,346,2011-03-25 12:04:00,2011-03-25 12:04:00,34,628.15,346.0,0.09826589595375723,628.15,628.15,0.0,168,168,0,0.0,0.0,0.0,0.0,,168.0,0.0,1.0,0.0,3.738988095238095,0,0,0,0
12547,207.79999999999998,2,134,2011-03-04 12:46:00,2011-05-26 12:38:00,7,103.89999999999999,67.0,0.05223880597014925,159.4,48.4,78.48885271170678,106,189,82,82.0,0.0,0.0,0.0,,189.0,0.0,1.0,0.0,1.0994708994708995,0,1,0,0
12548,95.19999999999999,1,49,2011-06-26 15:35:00,2011-06-26 15:35:00,5,95.19999999999999,49.0,0.10204081632653061,95.19999999999999,95.19999999999999,0.0,74,74,0,0.0,0.0,0.0,0.0,,74.0,0.0,1.0,0.0,1.2864864864864862,0,1,0,0
12551,168.0,1,100,2010-12-17 11:23:00,2010-12-17 11:23:00,10,168.0,100.0,0.1,168.0,168.0,0.0,266,266,0,0.0,0.0,0.0,0.0,,266.0,0.0,1.0,0.0,0.631578947368421,0,1,0,0
12553,2419.59,7,1351,2011-01-14 10:42:00,2011-08-21 14:42:00,81,345.6557142857143,193.0,0.05995558845299778,700.31,6.3,203.56716351588915,18,238,219,36.5,3.0,36.3,39.0,2011-02-18 15:22:00,202.0,0.3,0.7,0.028867505551443375,10.166344537815126,0,0,1,0
12556,308.75,1,163,2011-07-11 13:35:00,2011-07-11 13:35:00,60,308.75,163.0,0.36809815950920244,308.75,308.75,0.0,59,59,0,0.0,0.0,0.0,0.0,,59.0,0.0,1.0,0.0,5.233050847457627,0,0,0,0
12557,9000.960000000001,4,3464,2010-12-03 12:20:00,2011-07-04 13:19:00,15,2250.2400000000002,866.0,0.0043302540415704385,4146.34,620.0,1795.1072864502187,66,280,213,71.0,0.0,0.0,0.0,,280.0,0.0,1.0,0.0,32.14628571428572,0,0,1,0
12559,561.71,2,283,2011-01-24 10:12:00,2011-02-02 09:49:00,21,280.855,141.5,0.07420494699646643,486.11,75.60000000000001,290.27440474488964,219,228,8,8.0,1.0,25.5,2.0,2011-02-02 09:39:00,219.0,0.3333333333333333,0.6666666666666666,0.007067137809187279,2.4636403508771934,1,1,0,0
12560,1436.31,2,820,2011-07-19 15:55:00,2011-08-19 15:22:00,77,718.155,410.0,0.09390243902439024,1292.31,144.0,811.9777879043244,20,51,30,30.0,1.0,32.620000000000005,32.0,2011-08-31 12:39:00,9.0,0.3333333333333333,0.6666666666666666,0.03902439024390244,28.162941176470586,0,0,0,0
12561,238.85,1,177,2011-02-10 11:39:00,2011-02-10 11:39:00,16,238.85,177.0,0.0903954802259887,238.85,238.85,0.0,211,211,0,0.0,0.0,0.0,0.0,,211.0,0.0,1.0,0.0,1.1319905213270143,0,1,0,0
12562,1605.23,3,776,2011-05-25 12:44:00,2011-08-05 08:40:00,53,535.0766666666667,258.6666666666667,0.06829896907216494,650.0,444.96000000000004,104.74673471442118,35,107,71,35.5,0.0,0.0,0.0,,107.0,0.0,1.0,0.0,15.00214953271028,0,0,1,0
12564,456.9,1,133,2011-03-23 14:55:00,2011-03-23 14:55:00,21,456.9,133.0,0.15789473684210525,456.9,456.9,0.0,169,169,0,0.0,0.0,0.0,0.0,,169.0,0.0,1.0,0.0,2.7035502958579882,0,1,0,0
12565,145.92,1,80,2011-02-24 10:34:00,2011-02-24 10:34:00,9,145.92,80.0,0.1125,145.92,145.92,0.0,197,197,0,0.0,1.0,14.75,5.0,2011-03-03 11:43:00,190.0,0.5,0.5,0.0625,0.7407106598984771,0,1,0,0
12567,7849.98,9,3533,2010-12-05 11:57:00,2011-09-04 14:22:00,271,872.2199999999999,392.55555555555554,0.07670534956127936,1650.1,286.34000000000003,511.1826504049213,4,278,273,34.125,1.0,286.34000000000003,216.0,2011-06-08 09:14:00,93.0,0.1,0.9,0.06113784319275403,28.2373381294964,0,0,1,0
12569,2167.68,15,857,2011-04-01 13:47:00,2011-09-08 15:22:00,48,144.512,57.13333333333333,0.056009334889148193,348.68,60.650000000000006,81.48852120741567,0,160,160,11.428571428571429,2.0,41.7,7.0,2011-08-24 13:57:00,15.0,0.11764705882352941,0.8823529411764706,0.008168028004667444,13.547999999999998,0,0,1,0
12571,248.35,1,197,2011-08-10 12:35:00,2011-08-10 12:35:00,14,248.35,197.0,0.07106598984771574,248.35,248.35,0.0,30,30,0,0.0,0.0,0.0,0.0,,30.0,0.0,1.0,0.0,8.278333333333332,0,0,0,0
12573,160.54000000000002,1,84,2011-04-26 15:52:00,2011-04-26 15:52:00,26,160.54000000000002,84.0,0.30952380952380953,160.54000000000002,160.54000000000002,0.0,135,135,0,0.0,0.0,0.0,0.0,,135.0,0.0,1.0,0.0,1.1891851851851853,0,1,0,0
12574,218.45,1,61,2011-01-28 09:20:00,2011-01-28 09:20:00,11,218.45,61.0,0.18032786885245902,218.45,218.45,0.0,224,224,0,0.0,0.0,0.0,0.0,,224.0,0.0,1.0,0.0,0.9752232142857142,0,1,0,0
12576,936.55,4,665,2011-02-08 11:31:00,2011-09-05 10:06:00,54,234.1375,166.25,0.081203007518797,275.7,154.8,55.12899078524838,4,213,208,69.33333333333333,1.0,8.850000000000001,3.0,2011-07-25 11:36:00,46.0,0.2,0.8,0.004511278195488722,4.396948356807512,0,0,0,0
12577,195.89,1,134,2010-12-15 16:21:00,2010-12-15 16:21:00,67,195.89,134.0,0.5,195.89,195.89,0.0,267,267,0,0.0,0.0,0.0,0.0,,267.0,0.0,1.0,0.0,0.7336704119850187,0,0,0,0
12578,1608.66,1,748,2011-01-13 15:34:00,2011-01-13 15:34:00,70,1608.66,748.0,0.09358288770053476,1608.66,1608.66,0.0,238,238,0,0.0,2.0,41.15,25.0,2011-01-27 10:01:00,225.0,0.6666666666666666,0.3333333333333333,0.03342245989304813,6.759075630252101,0,0,0,0
12580,415.7,1,238,2011-04-07 10:24:00,2011-04-07 10:24:00,24,415.7,238.0,0.10084033613445378,415.7,415.7,0.0,155,155,0,0.0,0.0,0.0,0.0,,155.0,0.0,1.0,0.0,2.6819354838709675,0,1,0,0
12582,511.36,2,300,2011-02-24 11:42:00,2011-04-15 08:45:00,21,255.68,150.0,0.07,306.2,205.16,71.44606917108875,147,197,49,49.0,0.0,0.0,0.0,,197.0,0.0,1.0,0.0,2.595736040609137,1,1,0,0
12583,4232.21,9,3463,2010-12-01 08:45:00,2011-08-25 12:26:00,84,470.24555555555554,384.77777777777777,0.024256425064972567,855.86,243.1,231.43242270213082,15,282,267,33.375,1.0,18.0,1.0,2011-02-15 10:29:00,206.0,0.1,0.9,0.00028876696505919725,15.007836879432624,0,0,1,0
12584,782.59,4,138,2011-03-04 15:15:00,2011-08-04 17:07:00,27,195.6475,34.5,0.1956521739130435,463.63,12.75,190.57628785257276,35,188,153,51.0,4.0,94.3,12.0,2011-08-04 17:08:00,35.0,0.5,0.5,0.08695652173913043,4.162712765957447,0,0,1,1
12585,2040.1,2,1279,2010-12-23 12:58:00,2011-04-19 13:39:00,77,1020.05,639.5,0.060203283815480846,1262.85,777.25,343.3710529441874,142,259,117,117.0,2.0,57.29,21.0,2011-04-14 16:53:00,147.0,0.5,0.5,0.01641907740422205,7.876833976833977,0,1,0,0
12589,131.5,1,83,2011-07-18 12:05:00,2011-07-18 12:05:00,10,131.5,83.0,0.12048192771084337,131.5,131.5,0.0,53,53,0,0.0,0.0,0.0,0.0,,53.0,0.0,1.0,0.0,2.481132075471698,0,0,0,0
12590,9864.26,2,4283,2011-05-12 14:46:00,2011-05-12 14:52:00,68,4932.13,2141.5,0.015876721923885128,9341.26,523.0,6235.451444266085,119,119,0,0.0,1.0,2.88,4.0,2011-06-02 14:25:00,98.0,0.3333333333333333,0.6666666666666666,0.0009339248190520663,82.89294117647059,1,1,0,0
12591,452.84999999999997,1,228,2011-01-26 14:35:00,2011-01-26 14:35:00,26,452.84999999999997,228.0,0.11403508771929824,452.84999999999997,452.84999999999997,0.0,225,225,0,0.0,0.0,0.0,0.0,,225.0,0.0,1.0,0.0,2.0126666666666666,0,1,0,0
12592,437.6,2,290,2011-05-10 13:44:00,2011-09-08 15:04:00,11,218.8,145.0,0.03793103448275862,231.8,205.8,18.384776310850235,0,121,121,121.0,0.0,0.0,0.0,,121.0,0.0,1.0,0.0,3.6165289256198347,0,1,0,0
12593,418.09999999999997,3,206,2011-05-05 09:29:00,2011-08-23 12:43:00,14,139.36666666666665,68.66666666666667,0.06796116504854369,236.0,85.8,83.85143608390577,17,127,110,55.0,0.0,0.0,0.0,,127.0,0.0,1.0,0.0,3.2921259842519683,0,1,0,0
12594,2529.9,8,1440,2011-01-21 09:52:00,2011-08-10 14:26:00,46,316.2375,180.0,0.03194444444444444,721.95,28.0,240.31475400577708,29,231,201,28.714285714285715,1.0,18.0,1.0,2011-03-28 14:00:00,164.0,0.1111111111111111,0.8888888888888888,0.0006944444444444445,10.951948051948053,0,0,0,0
12596,269.95,1,156,2011-04-11 13:22:00,2011-04-11 13:22:00,15,269.95,156.0,0.09615384615384616,269.95,269.95,0.0,150,150,0,0.0,0.0,0.0,0.0,,150.0,0.0,1.0,0.0,1.7996666666666665,0,0,0,0
12597,1428.81,2,675,2011-03-16 14:00:00,2011-06-09 16:04:00,72,714.405,337.5,0.10666666666666667,912.66,516.15,280.37490980827795,91,176,85,85.0,0.0,0.0,0.0,,176.0,0.0,1.0,0.0,8.118238636363635,0,0,1,0
12598,1584.3799999999999,4,971,2011-02-28 11:58:00,2011-07-01 11:43:00,45,396.09499999999997,242.75,0.046343975283213185,720.86,36.0,295.67439721197826,70,193,122,40.666666666666664,1.0,20.4,24.0,2011-03-07 13:32:00,185.0,0.2,0.8,0.024716786817713696,8.20922279792746,0,0,1,0
12599,857.04,6,749,2011-02-08 13:28:00,2011-08-05 12:38:00,25,142.84,124.83333333333333,0.03337783711615487,201.86,78.6,45.164929757501014,35,212,177,35.4,0.0,0.0,0.0,,212.0,0.0,1.0,0.0,4.042641509433962,0,0,0,0
12600,1936.5600000000002,8,544,2010-12-03 12:57:00,2011-08-19 11:23:00,26,242.07000000000002,68.0,0.04779411764705882,427.94000000000005,76.5,115.351749382982,21,279,258,36.857142857142854,1.0,18.0,1.0,2011-05-17 09:57:00,115.0,0.1111111111111111,0.8888888888888888,0.001838235294117647,6.941075268817205,0,0,0,0
12601,577.0600000000001,5,245,2011-01-11 10:38:00,2011-06-03 10:17:00,21,115.412,49.0,0.08571428571428572,144.26,68.1,30.536367170965185,98,241,142,35.5,1.0,7.5,1.0,2011-05-31 10:44:00,101.0,0.16666666666666666,0.8333333333333334,0.004081632653061225,2.3944398340248965,1,1,0,0
12604,178.5,1,137,2011-03-23 12:06:00,2011-03-23 12:06:00,10,178.5,137.0,0.072992700729927,178.5,178.5,0.0,170,170,0,0.0,0.0,0.0,0.0,,170.0,0.0,1.0,0.0,1.05,0,0,0,0
12609,800.73,2,518,2011-01-25 15:13:00,2011-06-06 15:31:00,42,400.365,259.0,0.08108108108108109,512.8,287.93,159.00710188541888,94,226,132,132.0,0.0,0.0,0.0,,226.0,0.0,1.0,0.0,3.543053097345133,0,0,0,0
12610,1256.25,2,625,2011-08-05 13:52:00,2011-08-25 12:57:00,68,628.125,312.5,0.1088,946.75,309.5,450.6037963111274,14,34,19,19.0,1.0,11.55,13.0,2011-08-11 10:58:00,29.0,0.3333333333333333,0.6666666666666666,0.0208,36.9485294117647,0,0,0,0
12613,1462.52,4,759,2011-03-22 15:42:00,2011-05-26 09:18:00,65,365.63,189.75,0.08563899868247694,803.66,18.0,357.12504710068526,106,170,64,21.333333333333332,0.0,0.0,0.0,,170.0,0.0,1.0,0.0,8.603058823529413,1,0,1,0
12614,315.6,1,76,2011-03-07 10:22:00,2011-03-07 10:22:00,20,315.6,76.0,0.2631578947368421,315.6,315.6,0.0,186,186,0,0.0,0.0,0.0,0.0,,186.0,0.0,1.0,0.0,1.6967741935483873,0,1,0,0
12615,634.74,1,413,2011-06-24 13:35:00,2011-06-24 13:35:00,31,634.74,413.0,0.07506053268765134,634.74,634.74,0.0,76,76,0,0.0,0.0,0.0,0.0,,76.0,0.0,1.0,0.0,8.351842105263158,0,0,1,0
12616,713.3,2,284,2011-02-15 14:17:00,2011-09-05 15:17:00,25,356.65,142.0,0.0880281690140845,457.7,255.6,142.90628047780126,3,205,202,202.0,2.0,26.200000000000003,8.0,2011-04-01 10:22:00,161.0,0.5,0.5,0.028169014084507043,3.479512195121951,0,1,0,1
12619,2087.46,5,1756,2011-03-31 13:10:00,2011-08-15 13:22:00,28,417.492,351.2,0.015945330296127564,688.0,205.98,173.4233326862334,24,161,137,34.25,1.0,389.68,1.0,2011-07-04 15:55:00,66.0,0.16666666666666666,0.8333333333333334,0.0005694760820045558,12.9655900621118,0,0,1,1
12620,561.66,1,434,2011-05-19 12:10:00,2011-05-19 12:10:00,33,561.66,434.0,0.07603686635944701,561.66,561.66,0.0,113,113,0,0.0,0.0,0.0,0.0,,113.0,0.0,1.0,0.0,4.970442477876106,0,0,0,0
12621,10195.04,15,5439,2010-12-09 10:16:00,2011-08-31 15:30:00,208,679.6693333333334,362.6,0.03824232395660967,1209.8,49.800000000000004,335.6583911076146,8,274,265,18.928571428571427,3.0,77.60000000000001,36.0,2011-09-09 10:11:00,0.0,0.16666666666666666,0.8333333333333334,0.006618863761720904,37.20817518248175,0,0,1,0
12622,180.1,1,69,2011-04-21 16:39:00,2011-04-21 16:39:00,11,180.1,69.0,0.15942028985507245,180.1,180.1,0.0,140,140,0,0.0,0.0,0.0,0.0,,140.0,0.0,1.0,0.0,1.2864285714285715,0,1,0,0
12623,305.1,1,191,2011-03-08 13:50:00,2011-03-08 13:50:00,18,305.1,191.0,0.09424083769633508,305.1,305.1,0.0,184,184,0,0.0,0.0,0.0,0.0,,184.0,0.0,1.0,0.0,1.6581521739130436,0,1,0,0
12624,641.13,2,355,2011-06-15 12:34:00,2011-08-25 15:04:00,36,320.565,177.5,0.10140845070422536,341.19,299.94,29.168154723945086,14,86,71,71.0,0.0,0.0,0.0,,86.0,0.0,1.0,0.0,7.455,0,1,0,0
12625,2683.82,2,1612,2011-01-24 13:27:00,2011-05-12 09:54:00,73,1341.91,806.0,0.04528535980148883,1716.62,967.2,529.9199639568222,120,227,107,107.0,1.0,69.5,35.0,2011-02-03 10:14:00,218.0,0.3333333333333333,0.6666666666666666,0.021712158808933003,11.822995594713657,0,1,0,0
12626,4774.0,6,2337,2011-01-17 11:01:00,2011-08-19 11:46:00,170,795.6666666666666,389.5,0.07274283269148481,1159.06,178.1,396.4550384932277,21,235,214,42.8,4.0,232.13,103.0,2011-07-26 15:10:00,44.0,0.4,0.6,0.044073598630723146,20.314893617021276,0,0,1,0
12627,2727.83,5,1575,2011-07-22 13:59:00,2011-09-04 14:09:00,112,545.566,315.0,0.07111111111111111,819.26,72.0,303.06356755637916,4,48,44,11.0,0.0,0.0,0.0,,48.0,0.0,1.0,0.0,56.829791666666665,0,0,1,0
12633,1948.75,3,1068,2011-02-25 08:44:00,2011-08-02 09:35:00,66,649.5833333333334,356.0,0.06179775280898876,1012.82,219.2,401.0482293108067,38,196,158,79.0,1.0,23.35,13.0,2011-06-06 11:17:00,95.0,0.25,0.75,0.012172284644194757,9.942602040816327,0,0,0,0
12635,683.64,1,399,2011-07-08 08:43:00,2011-07-08 08:43:00,40,683.64,399.0,0.10025062656641603,683.64,683.64,0.0,63,63,0,0.0,0.0,0.0,0.0,,63.0,0.0,1.0,0.0,10.85142857142857,0,0,0,0
12637,5658.9,7,2842,2011-01-20 10:47:00,2011-09-09 11:48:00,176,808.4142857142857,406.0,0.06192821956368754,1516.68,4.63,585.2765286556759,0,232,232,38.666666666666664,2.0,68.65,12.0,2011-04-14 14:23:00,147.0,0.2222222222222222,0.7777777777777778,0.00422237860661506,24.391810344827583,0,0,0,0
12639,486.1,1,201,2011-04-15 12:48:00,2011-04-15 12:48:00,22,486.1,201.0,0.10945273631840796,486.1,486.1,0.0,147,147,0,0.0,0.0,0.0,0.0,,147.0,0.0,1.0,0.0,3.3068027210884354,0,1,0,0
12641,185.9,1,72,2011-08-16 13:26:00,2011-08-16 13:26:00,10,185.9,72.0,0.1388888888888889,185.9,185.9,0.0,23,23,0,0.0,0.0,0.0,0.0,,23.0,0.0,1.0,0.0,8.082608695652175,0,1,0,0
12642,366.45,1,277,2011-08-24 09:23:00,2011-08-24 09:23:00,24,366.45,277.0,0.08664259927797834,366.45,366.45,0.0,16,16,0,0.0,0.0,0.0,0.0,,16.0,0.0,1.0,0.0,22.903125,0,0,0,0
12643,3344.64,6,1808,2011-01-11 11:48:00,2011-08-03 12:56:00,11,557.4399999999999,301.3333333333333,0.006084070796460177,1202.22,202.48000000000002,397.0997216820984,36,241,204,40.8,0.0,0.0,0.0,,241.0,0.0,1.0,0.0,13.87817427385892,0,1,0,0
12644,477.91,1,325,2011-08-02 10:33:00,2011-08-02 10:33:00,31,477.91,325.0,0.09538461538461539,477.91,477.91,0.0,38,38,0,0.0,0.0,0.0,0.0,,38.0,0.0,1.0,0.0,12.576578947368422,0,1,0,0
12645,1310.8600000000001,3,825,2011-01-27 13:08:00,2011-08-22 12:40:00,52,436.9533333333334,275.0,0.06303030303030303,511.96000000000004,369.29999999999995,71.61370353035332,18,224,206,103.0,1.0,19.799999999999997,12.0,2011-09-01 10:27:00,8.0,0.25,0.75,0.014545454545454545,5.852053571428572,0,0,0,0
12647,2886.71,9,1039,2010-12-05 14:02:00,2011-08-05 13:49:00,63,320.74555555555554,115.44444444444444,0.06063522617901829,596.8,85.5,144.231154497833,34,277,242,30.25,1.0,52.9,12.0,2010-12-15 14:25:00,267.0,0.1,0.9,0.011549566891241578,10.421335740072202,0,0,0,0
12648,318.05,1,160,2011-07-08 11:55:00,2011-07-08 11:55:00,21,318.05,160.0,0.13125,318.05,318.05,0.0,63,63,0,0.0,0.0,0.0,0.0,,63.0,0.0,1.0,0.0,5.048412698412698,0,1,0,0
12649,623.51,3,586,2011-05-11 14:37:00,2011-08-24 14:41:00,28,207.83666666666667,195.33333333333334,0.04778156996587031,375.0,15.299999999999999,181.18740859489475,15,120,105,52.5,1.0,19.799999999999997,12.0,2010-12-09 14:42:00,273.0,0.25,0.75,0.020477815699658702,5.195916666666666,0,1,0,0
12651,114.0,1,78,2011-01-09 12:46:00,2011-01-09 12:46:00,9,114.0,78.0,0.11538461538461539,114.0,114.0,0.0,243,243,0,0.0,0.0,0.0,0.0,,243.0,0.0,1.0,0.0,0.4691358024691358,0,1,0,0
12652,919.98,1,505,2011-01-12 15:00:00,2011-01-12 15:00:00,48,919.98,505.0,0.09504950495049505,919.98,919.98,0.0,239,239,0,0.0,1.0,5.45,3.0,2011-01-21 17:01:00,230.0,0.5,0.5,0.005940594059405941,3.8492887029288703,0,1,0,0
12653,2209.85,2,919,2011-02-16 10:53:00,2011-07-14 10:41:00,37,1104.925,459.5,0.04026115342763874,1430.75,779.1,460.7861339602137,57,205,147,147.0,0.0,0.0,0.0,,205.0,0.0,1.0,0.0,10.779756097560975,0,1,0,0
12654,337.75,3,151,2011-02-17 13:16:00,2011-05-26 10:43:00,19,112.58333333333333,50.333333333333336,0.12582781456953643,166.6,48.099999999999994,59.939351292229816,106,203,97,48.5,0.0,0.0,0.0,,203.0,0.0,1.0,0.0,1.6637931034482758,1,0,0,0
12656,2820.67,3,1280,2011-04-20 09:20:00,2011-08-15 12:53:00,51,940.2233333333334,426.6666666666667,0.03984375,1161.07,541.2,346.2223239962052,24,142,117,58.5,2.0,59.95,13.0,2011-08-12 10:31:00,28.0,0.4,0.6,0.01015625,19.86387323943662,0,0,1,0
12662,2653.66,7,1400,2010-12-01 13:04:00,2011-08-24 13:42:00,96,379.0942857142857,200.0,0.06857142857142857,493.68,261.48,83.56932747867542,15,281,266,44.333333333333336,1.0,32.699999999999996,18.0,2011-02-08 11:45:00,213.0,0.125,0.875,0.012857142857142857,9.443629893238434,0,0,1,0
